SEQ TITLE	Sel Result	Accession	Description	Similarity[%]	Coverage[%]	Taxid	Lineage	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	superorder	order	suborder	superfamily	family	subfamily	tribe	subtribe	genus	species group	species		
ASV_493,blastn,1/5,KC333512,Symbiochloris symbiontica strain SAG 27.81 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,689.921,373,1,376,263,638,375,375,99,7,100,0,376,		KC333512				531392	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_494,blastn,1/5,KY066380,Trebouxia sp. 10 GS-2016 voucher Papong 6984 (MSUT) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,7.40864E-102,383.377,207,1,379,241,653,351,351,92,6,100,0,379,,,		KY066380				1913696	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_495,blastn,1/5,MW043692,Asterochloris sp. CL814 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,2.69914E-96,364.91,197,1,381,160,545,336,336,88,2,100,0,381,,,		MW043692				2775828	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Asterochloris; unclassified Asterochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Asterochloris				
ASV_496,blastn,1/5,KT768205,Trebouxia gelatinosa strain L1780 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,725.007,392,1,407,427,833,402,402,98,8,100,0,407,,,		KT768205				53269	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_497,blastn,1/5,HE586537,Coccomyxa sp. KN-2011-C10 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy A, strain C10,0,785.946,425,1,453,311,762,444,444,98,0,99,8,454,,,		HE586537				1082358	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_498,blastn,1/5,KC333517,Symbiochloris sp. CAUP H8603 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,9.4942E-91,346.444,187,1,371,215,584,320,320,86,3,100,0,371,,,		KC333517				1854751	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris; unclassified Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_499,blastn,1/5,KM020048,Stichococcus bacillaris isolate FG2/4.2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,2.85209E-156,564.348,305,1,430,2504,2935,398,398,92,6,99,3,433,		KM020048				37433	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Stichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Stichococcus				
ASV_500,blastn,1/5,MW077556,Pseudochlorella pyrenoidosa strain CCAP264-3 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,754.553,408,1,408,376,783,408,408,100,0,100,0,408,		MW077556				420354	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Chlorellales; Chlorellaceae; Pseudochlorella	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Chlorellales			Chlorellaceae				Pseudochlorella				
ASV_501,NO HIT,,,,,,,,,,,,,,,,,,,,,,,																													
ASV_502,blastn,1/5,KJ754205,Trebouxia sp. clade III LM-2014 isolate L1199 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,689.921,373,1,406,287,692,395,395,97,3,100,0,406,,,		KJ754205				1534562	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_503,blastn,1/5,HE586535,Coccomyxa sp. KN-2011-C8 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy B, strain C8,1.99853E-118,438.776,237,1,476,307,760,411,411,86,3,100,0,476,,,		HE586535				1082369	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_504,blastn,1/5,AJ431679,Stichococcus mirabilis ITS1, 5.8S rRNA gene and ITS2, strain CCAP 379/3,0,691.767,374,1,392,297,689,387,387,98,7,94,2,416,,,,		AJ431679				154978	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Stichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Stichococcus				
ASV_505,blastn,1/5,KR150153,Urtica dioica isolate Kh117 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene gene, complete sequence; and internal transcribed spacer 2 region, partial sequence,0,795.18,430,1,430,209,638,430,430,100,0,100,0,430,,,		KR150153				3501	cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliopsida; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Urticaceae; Urtica	Eukaryota	Viridiplantae			Streptophyta	Streptophytina		Magnoliopsida			Rosales			Urticaceae				Urtica				
ASV_506,blastn,1/5,KY587810,Apatococcus sp. MSC0050473 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,6.16345E-93,353.83,191,1,306,245,548,270,270,88,2,76,5,400,,,		KY587810				2026833	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Chlorellales; Chlorellaceae; Apatococcus; unclassified Apatococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Chlorellales			Chlorellaceae				Apatococcus				
ASV_507,blastn,1/5,HE586535,Coccomyxa sp. KN-2011-C8 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy B, strain C8,0,811.799,439,1,454,307,760,449,449,98,9,100,0,454,,,		HE586535				1082369	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_508,blastn,1/5,MF465900,Coccomyxa antarctica isolate FACHB-2140 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,697.307,377,1,410,2095,2504,399,399,97,3,95,8,428,		MF465900				2203226	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_509,blastn,1/5,GQ503178,Dictyochloropsis sp. LMCC-AM02 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,3.35193E-140,510.796,276,1,389,659,1050,361,361,92,8,100,0,389,		GQ503178				675575	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_510,blastn,1/5,FJ792803,Dictyochloropsis reticulata internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,728.7,394,1,397,330,726,396,396,99,7,100,0,397,,,		FJ792803				40981	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_511,blastn,1/5,MN412817,Trebouxia sp. L-23632 voucher UGDA:L-23632 T small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,760.093,411,1,411,986,1396,411,411,100,0,100,0,411,		MN412817				2607623	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_512,blastn,1/5,MF465899,Coccomyxa sp. SC-2018 isolate Ua5 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,667.761,361,1,432,2072,2494,410,410,94,9,95,6,452,		MF465899				2203227	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_513,blastn,1/5,MK005091,Prasiolales sp. S2RM-26 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence,0,697.307,377,1,472,199,654,443,443,93,9,99,4,475,,,		MK005091				2501445	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; unclassified Prasiolales	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales											
ASV_514,blastn,1/5,AM905997,Asterochloris gaertneri ITS1, 5.8S rRNA gene, ITS2 and 26S rRNA gene (partial), strain CAUP H1013,0,710.234,384,1,387,220,606,386,386,99,7,100,0,387,,,		AM905997				483526	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Asterochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Asterochloris				
ASV_515,blastn,1/5,MT078174,Tritostichococcus coniocybes strain ST-6 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,721.314,390,1,404,3805,4210,401,401,99,3,94,0,430,,,		MT078174				2710711	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Tritostichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Tritostichococcus				
ASV_516,blastn,1/5,MZ868176,Coccomyxa sp. NEM-5P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,797.026,431,1,445,300,744,440,440,98,9,100,0,445,,,		MZ868176				1274662	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_517,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.10195E-174,625.288,338,1,375,284,656,363,363,96,8,100,0,375,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_518,blastn,1/5,HE586537,Coccomyxa sp. KN-2011-C10 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy A, strain C10,7.20429E-118,436.93,236,1,476,311,762,409,409,85,9,99,8,477,,,		HE586537				1082358	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_519,blastn,1/5,KM020049,Desmococcus olivaceus strain SAG 1.92 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,0,856.119,463,1,473,3069,3540,470,470,99,4,99,4,476,		KM020049				187459	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Desmococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Desmococcus				
ASV_520,blastn,1/5,MH780944,Jaagichlorella geometrica strain SAG 2549 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,1.4041E-49,209.792,113,1,169,2444,2614,152,152,89,9,42,5,398,,,		MH780944				2304165	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Watanabea clade; Jaagichlorella	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Jaagichlorella				
ASV_521,blastn,1/5,MT078170,Deuterostichococcus epilithicus strain SAG 2482 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,760.093,411,1,417,2508,2924,415,415,99,5,94,1,443,,,		MT078170				2710713	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Deuterostichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Deuterostichococcus				
ASV_522,blastn,1/5,MF465899,Coccomyxa sp. SC-2018 isolate Ua5 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,665.914,360,1,430,2072,2494,410,410,95,3,95,6,450,		MF465899				2203227	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_523,blastn,1/5,MT078175,Tritostichococcus coniocybes strain ST-8 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,736.087,398,1,404,4303,4706,402,402,99,5,94,0,430,,,		MT078175				2710711	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Tritostichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Tritostichococcus				
ASV_524,blastn,1/5,MT078175,Tritostichococcus coniocybes strain ST-8 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,719.467,389,1,405,4303,4706,400,400,98,8,94,0,431,,,		MT078175				2710711	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Tritostichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Tritostichococcus				
ASV_525,blastn,1/5,MN397029,Trebouxia sp. OTU A18 voucher 17193 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.31665E-100,377.837,204,98,366,367,632,249,249,92,6,73,5,366,,,		MN397029				1660974	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia; unclassified Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_526,blastn,1/5,MT595450,Fungal sp. strain OTU238 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.07516E-101,381.53,206,41,423,1,407,347,347,90,6,88,7,432,,,		MT595450				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_527,blastn,1/5,KC333509,Symbiochloris sp. SAG 2069 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,5.90203E-98,370.45,200,1,386,306,679,333,333,86,3,99,7,387,		KC333509				1854750	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris; unclassified Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_528,blastn,1/5,JX645011,Diplosphaera chodatii internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence &gt;gi|482577209|gb|JX645012.1| Diplosphaera chodatii internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,767.48,415,1,425,230,652,422,422,99,3,94,2,451		JX645011				152768	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Diplosphaera	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Diplosphaera				
ASV_529,blastn,1/5,FJ936172,Dictyochloropsis reticulata strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence &gt;gi|557673716|gb|KC333524.1| Symbiochloris handae strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,647.448,350,1,353,329,681,352,352,99,7,92,4,382		FJ936172				40981	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_530,blastn,1/5,Z68701,T.jamesii (UBT-86.156C3) 5.8S, 18S and 26S rRNA genes,0,732.394,396,1,411,317,727,407,407,99,0,99,8,412,,,,,		Z68701				53267	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_531,blastn,1/5,KF577833,Thaumatospina mexica isolate ThxMex 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,2.90728E-42,185.785,100,2,147,821,965,131,131,89,7,30,4,481,		KF577833				1515087	cellular organisms; Eukaryota; Sar; Rhizaria; Imbricatea; Silicofilosea; Thaumatomonadida; Thaumatospina	Eukaryota				Imbricatea						Thaumatomonadida							Thaumatospina				
ASV_532,blastn,1/5,HE586537,Coccomyxa sp. KN-2011-C10 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy A, strain C10,7.20429E-118,436.93,236,1,476,311,762,409,409,85,9,99,8,477,,,		HE586537				1082358	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_533,blastn,1/5,KY774027,Cantharellus decolorans isolate CM13_049 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,1.13812E-30,147.006,79,1,177,210,388,148,148,83,6,43,7,405,,,		KY774027				886638	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetes incertae sedis; Cantharellales; Cantharellaceae; Cantharellus	Eukaryota	Fungi	Dikarya		Basidiomycota	Agaricomycotina		Agaricomycetes			Cantharellales			Cantharellaceae				Cantharellus				
ASV_534,blastn,1/5,KF577833,Thaumatospina mexica isolate ThxMex 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,2.92032E-42,185.785,100,2,147,821,965,131,131,89,7,30,2,483,		KF577833				1515087	cellular organisms; Eukaryota; Sar; Rhizaria; Imbricatea; Silicofilosea; Thaumatomonadida; Thaumatospina	Eukaryota				Imbricatea						Thaumatomonadida							Thaumatospina				
ASV_535,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,4.42263E-129,473.863,256,1,391,284,656,350,350,89,5,100,0,391,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_536,blastn,1/5,LT560355,Elliptochloris antarctica partial 18S rRNA gene, strain SAG 2200,9.81533E-126,462.783,250,1,374,2034,2394,337,337,90,1,93,5,400,,,,,		LT560355				1844074	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Elliptochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Elliptochloris				
ASV_537,blastn,1/5,GU017654,Symbiochloris tschermakiae strain SAG 46.85 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,2.60584E-141,514.489,278,1,388,2109,2498,359,359,92,5,99,2,391,		GU017654				1853862	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_538,blastn,1/5,KC333514,Dictyochloropsis splendida strain SAG 244.80 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,2.74293E-66,265.191,143,1,372,301,676,307,307,82,5,100,0,372,		KC333514				415184	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_539,blastn,1/5,MH551522,Chloroidium laureanum strain CAUP H8501 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 28S ribosomal RNA gene, region,0,715.774,387,1,387,3439,3825,387,387,100,0,93,7,413,		MH551522				2250240	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Watanabea clade; Chloroidium	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Chloroidium				
ASV_540,blastn,1/5,MT078160,Desmococcus olivaceus strain SAG 63.90 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,1.85235E-108,405.537,219,1,219,3453,3671,219,219,100,0,50,0,438,,,		MT078160				187459	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Desmococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Desmococcus				
